iter	Passed	Remaining
156	18674	52692
157	18800	52593
158	18925	52492
159	19056	52404
160	19180	52299
161	19297	52174
162	19414	52050
163	19538	51942
164	19654	51817
165	19786	51730
166	19900	51599
167	20024	51490
168	20147	51380
169	20264	51257
170	20392	51161
171	20521	51064
172	20637	50936
173	20754	50812
174	20865	50674
175	20984	50554
176	21105	50437
177	21230	50332
178	21372	50268
179	21486	50135
180	21599	50000
181	21719	49883
182	21853	49797
183	21966	49663
184	22082	49536
185	22201	49416
186	22338	49335
187	22451	49202
188	22570	49082
189	22692	48967
190	22808	48841
191	22933	48733
192	23060	48630
193	23175	48501
194	23329	48453
195	23447	48331
196	23571	48219
197	23689	48097
198	23811	47981
199	23935	47871
200	24056	47754
201	24167	47617
202	24287	47498
203	24413	47391
204	24535	47276
205	24654	47155
206	24780	47046
207	24889	46907
208	25020	46807
209	25146	46700
210	25265	46579
211	25397	46481
212	25526	46378
213	25648	46262
214	25777	46159
215	25886	46020
216	26001	45891
217	26124	45778
218	26251	45669
219	26369	45547
220	26493	45435
221	26613	45314
222	26742	45210
223	26861	45088
224	26983	44972
225	27096	44841
226	27213	44716
227	27329	44589
228	27463	44492
229	27588	44381
230	27712	44267
231	27837	44156
232	27964	44047
233	28080	43920
234	28208	43813
235	28322	43684
236	28442	43564
237	28559	43438
238	28671	43307
239	28801	43202
240	28914	43071
241	29032	42948
242	29143	42815
243	29258	42688
244	29382	42574
245	29498	42449
246	29619	42330
247	29746	42220
248	29867	42102
249	29997	41996
250	30112	41868
251	30240	41760
252	30363	41644
253	30483	41524
254	30599	41399
255	30733	41297
256	30853	41178
257	30982	41069
258	31100	40946
259	31212	40816
260	31346	40714
261	31485	40618
262	31615	40511
263	31734	40389
264	31855	40270
265	31992	40171
266	32101	40036
267	32212	39904
268	32337	39790
269	32459	39672
270	32576	39549
271	32703	39436
272	32833	39327
273	32959	39214
274	33082	39097
275	33200	38974
276	33330	38865
277	33449	38743
278	33558	38610
279	33669	38479
280	33802	38373
281	33931	38263
282	34055	38146
283	34171	38021
284	34283	37892
285	34408	37777
286	34536	37665
287	34653	37541
288	34775	37423
289	34898	37304
290	35016	37182
291	35132	37057
292	35248	36932
293	35352	36795
294	35486	36689
295	35600	36563
296	35718	36440
297	35847	36328
298	35963	36204
299	36080	36080
300	36206	35965
301	36349	35868
302	36472	35750
303	36604	35640
304	36729	35525
305	36862	35417
306	36996	35309
307	37131	35202
308	37266	35095
309	37388	34976
310	37506	34852
311	37615	34721
312	37729	34595
313	37844	34469
314	37973	34356
315	38092	34234
316	38206	34108
317	38342	34001
318	38410	33834
319	38535	33718
320	38653	33595
321	38777	33478
322	38895	33356
323	39017	33236
324	39127	33107
325	39242	32982
326	39369	32868
327	39480	32739
328	39598	32617
329	39712	32492
330	39824	32364
331	39953	32251
332	40078	32135
333	40188	32006
334	40305	31883
335	40412	31752
336	40537	31635
337	40665	31522
338	40773	31391
339	40901	31277
340	41015	31152
341	41130	31028
342	41245	30904
343	41360	30779
344	41479	30658
345	41593	30533
346	41717	30416
347	41839	30297
348	41961	30178
349	42081	30058
350	42182	29924
351	42293	29797
352	42407	29673
353	42561	29576
354	42678	29454
355	42792	29329
356	42915	29211
357	43045	29097
358	43176	28984
359	43305	28870
360	43428	28751
361	43547	28630
362	43662	28506
363	43788	28390
364	43918	28276
365	44027	28148
366	44146	28027
367	44259	27902
368	44376	27780
369	44499	27661
370	44617	27540
371	44738	27420
372	44843	27290
373	44964	27170
374	45084	27050
375	45206	26931
376	45325	26810
377	45446	26690
378	45557	26565
379	45666	26438
380	45779	26314
381	45904	26196
382	46033	26081
383	46164	25967
384	46284	25847
385	46391	25719
386	46519	25603
387	46631	25478
388	46753	25359
389	46873	25239
390	46988	25116
391	47109	24996
392	47230	24877
393	47346	24754
394	47480	24641
395	47598	24520
396	47712	24397
397	47827	24274
398	47951	24156
399	48066	24033
400	48195	23917
401	48300	23789
402	48413	23666
403	48529	23544
404	48645	23421
405	48757	23297
406	48877	23177
407	48999	23058
408	49117	22937
409	49182	22791
410	49301	22671
411	49420	22551
412	49567	22443
413	49685	22322
414	49804	22201
415	49933	22086
416	50015	21949
417	50142	21832
418	50257	21710
419	50337	21573
420	50461	21454
421	50582	21335
422	50693	21212
423	50804	21088
424	50942	20976
425	51058	20854
426	51164	20729
427	51275	20605
428	51402	20489
429	51524	20370
430	51642	20249
431	51766	20131
432	51893	20014
433	52021	19897
434	52145	19779
435	52274	19662
436	52402	19545
437	52526	19427
438	52646	19307
439	52765	19187
440	52882	19066
441	53013	18950
442	53123	18827
443	53235	18704
444	53351	18583
445	53461	18459
446	53583	18340
447	53703	18220
448	53822	18100
449	53969	17989
450	54083	17868
451	54199	17746
452	54311	17624
453	54391	17491
454	54515	17373
455	54635	17253
456	54747	17131
457	54871	17012
458	54998	16894
459	55109	16772
460	55237	16655
461	55356	16535
462	55478	16415
463	55589	16293
464	55712	16174
465	55828	16053
466	55942	15932
467	56067	15814
468	56185	15693
469	56301	15572
470	56437	15457
471	56558	15337
472	56692	15221
473	56751	15085
474	56867	14965
475	56991	14846
476	57117	14728
477	57244	14610
478	57358	14489
479	57477	14369
480	57598	14249
481	57716	14129
482	57837	14010
483	57951	13889
484	58087	13773
485	58209	13654
486	58337	13536
487	58459	13416
488	58591	13299
489	58710	13179
490	58835	13061
491	58966	12943
492	59088	12824
493	59205	12703
494	59336	12586
495	59464	12468
496	59583	12348
497	59697	12227
498	59839	12111
499	59973	11994
500	60095	11875
501	60206	11753
502	60322	11632
503	60439	11512
504	60524	11385
505	60570	11252
506	60672	11129
507	60744	11001
508	60854	10879
509	60971	10759
510	61073	10637
511	61196	10518
512	61298	10395
513	61438	10279
514	61572	10162
515	61678	10040
516	61792	9920
517	61915	9801
518	62048	9683
519	62160	9563
520	62282	9443
521	62389	9322
522	62492	9200
523	62611	9081
524	62699	8957
525	62812	8836
526	62931	8717
527	63058	8598
528	63178	8479
529	63292	8359
530	63407	8239
531	63527	8120
532	63651	8001
533	63769	7881
534	63875	7760
535	63994	7641
536	64125	7523
537	64268	7406
538	64401	7288
539	64529	7169
540	64651	7050
541	64778	6932
542	64911	6813
543	65045	6695
544	65174	6577
545	65300	6458
546	65429	6339
547	65560	6221
548	65650	6098
549	65788	5980
550	65914	5861
551	66036	5742
552	66164	5623
553	66278	5503
554	66398	5383
555	66525	5264
556	66682	5147
557	66797	5027
558	66912	4907
559	67037	4788
560	67150	4668
561	67254	4547
562	67367	4427
563	67490	4307
564	67610	4188
565	67727	4068
566	67843	3948
567	67974	3829
568	68102	3710
569	68216	3590
570	68334	3470
571	68458	3351
572	68576	3231
573	68704	3112
574	68842	2993
575	68977	2874
576	69112	2754
577	69234	2635
578	69362	2515
579	69495	2396
580	69607	2276
581	69727	2156
582	69852	2036
583	69966	1916
584	70091	1797
585	70209	1677
586	70339	1557
587	70471	1438
588	70583	1318
589	70714	1198
590	70828	1078
591	70942	958
592	71063	838
593	71177	718
594	71284	599
595	71400	479
596	71473	359
597	71583	239
598	71709	119
599	71824	0
